날짜,종가,전일비,시가,고가,저가,거래량,등락
2021.02.02,35970.0,425.0,36010.0,36385.0,35610.0,271594.0,1.0
2021.02.01,35545.0,985.0,34300.0,35545.0,33750.0,285319.0,1.0
2021.01.29,34560.0,1270.0,36400.0,36430.0,34195.0,373528.0,0.0
2021.01.28,35830.0,1025.0,35830.0,36500.0,35500.0,363104.0,0.0
2021.01.27,36855.0,575.0,37485.0,37750.0,36775.0,337690.0,0.0
2021.01.26,37430.0,285.0,37970.0,38000.0,37255.0,308770.0,0.0
2021.01.25,37715.0,780.0,37085.0,37720.0,37070.0,308387.0,1.0
2021.01.22,36935.0,560.0,38215.0,38230.0,36930.0,308400.0,0.0
2021.01.21,37495.0,5.0,37740.0,37795.0,37160.0,299154.0,0.0
2021.01.20,37500.0,1445.0,36640.0,37505.0,36415.0,354697.0,1.0
2021.01.19,36055.0,700.0,35590.0,36165.0,35285.0,181424.0,1.0
2021.01.18,35355.0,10.0,34975.0,35730.0,34660.0,177668.0,1.0
2021.01.15,35345.0,5.0,35715.0,36390.0,35300.0,230504.0,1.0
2021.01.14,35340.0,155.0,35500.0,35600.0,35175.0,118492.0,0.0
2021.01.13,35495.0,195.0,35400.0,35800.0,35105.0,147949.0,1.0
2021.01.12,35300.0,70.0,35015.0,35700.0,34500.0,271481.0,0.0
2021.01.11,35370.0,110.0,35885.0,36385.0,34370.0,426611.0,0.0
2021.01.08,35480.0,255.0,35725.0,35725.0,34975.0,458312.0,1.0
2021.01.07,35225.0,555.0,35330.0,35515.0,35000.0,228026.0,1.0
2021.01.06,34670.0,40.0,35200.0,35705.0,34515.0,378577.0,0.0
2021.01.05,34710.0,355.0,34195.0,34710.0,34000.0,310443.0,1.0
2021.01.04,34355.0,745.0,34145.0,34450.0,33680.0,425277.0,1.0
2020.12.30,33610.0,1010.0,32600.0,33725.0,32400.0,226369.0,1.0
2020.12.29,32600.0,660.0,32455.0,32755.0,32205.0,183226.0,1.0
2020.12.28,31940.0,350.0,31730.0,32125.0,31570.0,254967.0,1.0
2020.12.24,31590.0,635.0,30955.0,31920.0,30925.0,184737.0,1.0
2020.12.23,30955.0,520.0,30470.0,31000.0,30040.0,156680.0,1.0
2020.12.22,30435.0,790.0,31145.0,31145.0,30435.0,178209.0,0.0
2020.12.21,31225.0,145.0,31430.0,31430.0,30715.0,158919.0,0.0
2020.12.18,31370.0,320.0,31840.0,31840.0,31200.0,196215.0,0.0
2020.12.17,31690.0,675.0,31095.0,31750.0,31085.0,196430.0,1.0
2020.12.16,31015.0,460.0,30730.0,31060.0,30510.0,119081.0,1.0
2020.12.15,30555.0,400.0,30340.0,30630.0,30205.0,125952.0,1.0
2020.12.14,30155.0,225.0,30380.0,30380.0,30000.0,129026.0,0.0
2020.12.11,30380.0,45.0,30555.0,30610.0,30195.0,125751.0,0.0
2020.12.10,30425.0,30.0,29935.0,30530.0,29935.0,97128.0,1.0
2020.12.09,30395.0,470.0,30075.0,30395.0,29895.0,111557.0,1.0
2020.12.08,29925.0,165.0,30050.0,30380.0,29700.0,141085.0,0.0
2020.12.07,30090.0,280.0,30190.0,30225.0,29705.0,153261.0,1.0
2020.12.04,29810.0,250.0,29860.0,30125.0,29680.0,172118.0,1.0
2020.12.03,29560.0,75.0,29700.0,30015.0,29420.0,183554.0,0.0
2020.12.02,29635.0,915.0,28880.0,29725.0,28880.0,180126.0,1.0
2020.12.01,28720.0,25.0,28865.0,28915.0,28370.0,152206.0,0.0
2020.11.30,28745.0,275.0,29135.0,29165.0,28640.0,104859.0,0.0
2020.11.27,29020.0,160.0,28860.0,29115.0,28750.0,90370.0,1.0
2020.11.26,28860.0,555.0,28315.0,28915.0,28125.0,80099.0,1.0
2020.11.25,28305.0,490.0,29035.0,29175.0,27960.0,220617.0,0.0
2020.11.24,28795.0,35.0,29000.0,29045.0,28720.0,96795.0,0.0
2020.11.23,28830.0,280.0,28410.0,28965.0,28285.0,81541.0,1.0
2020.11.20,28550.0,145.0,28590.0,28670.0,28410.0,71041.0,1.0
2020.11.19,28405.0,375.0,27850.0,28550.0,27700.0,73876.0,1.0
2020.11.18,28030.0,40.0,28000.0,28250.0,27870.0,63908.0,1.0
2020.11.17,27990.0,210.0,28200.0,28310.0,27850.0,129803.0,0.0
2020.11.16,28200.0,1350.0,27140.0,28280.0,27140.0,246294.0,1.0
2020.11.13,26850.0,390.0,26285.0,26850.0,26240.0,57322.0,1.0
2020.11.12,26460.0,50.0,26490.0,26665.0,26360.0,43842.0,1.0
2020.11.11,26410.0,30.0,26390.0,26505.0,26190.0,51214.0,0.0
2020.11.10,26440.0,200.0,26725.0,26725.0,26255.0,55589.0,0.0
2020.11.09,26640.0,180.0,26760.0,26805.0,26500.0,47486.0,1.0
2020.11.06,26460.0,255.0,26950.0,27010.0,26400.0,68473.0,0.0
2020.11.05,26715.0,420.0,26440.0,26815.0,26360.0,79984.0,1.0
2020.11.04,26295.0,725.0,25880.0,26445.0,25425.0,80782.0,1.0
2020.11.03,25570.0,575.0,25155.0,25670.0,25155.0,52674.0,1.0
2020.11.02,24995.0,90.0,24910.0,25265.0,24755.0,58721.0,1.0
2020.10.30,24905.0,635.0,25540.0,25645.0,24770.0,41661.0,0.0
2020.10.29,25540.0,340.0,24660.0,25600.0,24655.0,67595.0,1.0
2020.10.28,25200.0,790.0,24300.0,25200.0,24300.0,49428.0,1.0
2020.10.27,24410.0,45.0,24190.0,24840.0,24010.0,59702.0,1.0
2020.10.26,24365.0,860.0,25100.0,25150.0,24250.0,59457.0,0.0
2020.10.23,25225.0,275.0,25500.0,25530.0,24995.0,46591.0,0.0
2020.10.22,25500.0,545.0,26005.0,26005.0,25485.0,50374.0,0.0
2020.10.21,26045.0,40.0,26050.0,26170.0,25750.0,34984.0,1.0
2020.10.20,26005.0,5.0,25750.0,26300.0,25510.0,114650.0,1.0
2020.10.19,26000.0,245.0,26250.0,26480.0,25910.0,53038.0,0.0
2020.10.16,26245.0,265.0,26510.0,26825.0,25930.0,53609.0,0.0
2020.10.15,26510.0,355.0,26950.0,26960.0,26330.0,35063.0,0.0
2020.10.14,26865.0,525.0,27380.0,27450.0,26865.0,42396.0,0.0
2020.10.13,27390.0,245.0,27280.0,27445.0,27050.0,39311.0,1.0
2020.10.12,27145.0,175.0,26985.0,27185.0,26970.0,21106.0,1.0
2020.10.08,26970.0,90.0,27290.0,27380.0,26900.0,19816.0,0.0
2020.10.07,27060.0,30.0,26690.0,27090.0,26690.0,12590.0,1.0
2020.10.06,27030.0,35.0,27120.0,27290.0,26845.0,29958.0,1.0
2020.10.05,26995.0,10.0,26770.0,27055.0,26600.0,38783.0,0.0
2020.09.29,27005.0,305.0,26895.0,27065.0,26755.0,44814.0,1.0
2020.09.28,26700.0,785.0,26150.0,26700.0,26100.0,43201.0,1.0
2020.09.25,25915.0,155.0,26355.0,26535.0,25875.0,25080.0,0.0
2020.09.24,26070.0,820.0,26300.0,26700.0,26040.0,51542.0,0.0
2020.09.23,26890.0,690.0,26480.0,26970.0,25720.0,49566.0,1.0
2020.09.22,26200.0,870.0,27125.0,27140.0,26160.0,50247.0,0.0
2020.09.21,27070.0,695.0,27620.0,27820.0,26850.0,54271.0,0.0
2020.09.18,27765.0,430.0,27480.0,27765.0,27270.0,44921.0,1.0
2020.09.17,27335.0,265.0,27600.0,27785.0,27200.0,37277.0,0.0
2020.09.16,27600.0,445.0,28135.0,28140.0,27505.0,50420.0,0.0
2020.09.15,28045.0,105.0,28280.0,28350.0,27900.0,49368.0,1.0
2020.09.14,27940.0,310.0,27780.0,27950.0,27735.0,75553.0,1.0
2020.09.11,27630.0,25.0,27450.0,27640.0,27270.0,35003.0,0.0
2020.09.10,27655.0,365.0,27775.0,27855.0,27400.0,40982.0,1.0
2020.09.09,27290.0,120.0,26860.0,27455.0,26860.0,40664.0,0.0
2020.09.08,27410.0,425.0,27215.0,27640.0,27205.0,63910.0,1.0
2020.09.07,26985.0,230.0,26805.0,27140.0,26550.0,51041.0,1.0
2020.09.04,26755.0,645.0,26195.0,26780.0,26195.0,98974.0,0.0
2020.09.03,27400.0,695.0,27125.0,27645.0,27125.0,144963.0,1.0
2020.09.02,26705.0,320.0,26640.0,26785.0,26505.0,34314.0,1.0
2020.09.01,26385.0,185.0,26195.0,26470.0,26195.0,38918.0,1.0
2020.08.31,26200.0,90.0,26390.0,26580.0,26000.0,58464.0,1.0
2020.08.28,26110.0,95.0,26045.0,26445.0,25915.0,40208.0,1.0
2020.08.27,26015.0,415.0,26480.0,26565.0,26000.0,38225.0,0.0
2020.08.26,26430.0,135.0,26625.0,26625.0,26000.0,37751.0,0.0
2020.08.25,26565.0,460.0,26260.0,26590.0,26220.0,48319.0,1.0
2020.08.24,26105.0,450.0,25470.0,26260.0,25225.0,54805.0,1.0
2020.08.21,25655.0,355.0,25685.0,26145.0,25160.0,92768.0,1.0
2020.08.20,25300.0,1570.0,26790.0,26790.0,25195.0,100097.0,0.0
2020.08.19,26870.0,485.0,26500.0,26940.0,26245.0,55282.0,1.0
2020.08.18,26385.0,1075.0,27435.0,27460.0,26165.0,71475.0,0.0
2020.08.14,27460.0,340.0,27800.0,27890.0,27300.0,42352.0,0.0
2020.08.13,27800.0,255.0,27940.0,28145.0,27670.0,56686.0,1.0
2020.08.12,27545.0,335.0,27790.0,27880.0,27235.0,74994.0,0.0
2020.08.11,27880.0,220.0,28180.0,28255.0,27855.0,53160.0,0.0
2020.08.10,28100.0,100.0,28120.0,28150.0,27890.0,52558.0,0.0
2020.08.07,28200.0,120.0,28360.0,28445.0,27930.0,56806.0,0.0
2020.08.06,28320.0,75.0,28395.0,28620.0,28165.0,74029.0,0.0
2020.08.05,28395.0,280.0,28200.0,28400.0,28020.0,63495.0,1.0
2020.08.04,28115.0,70.0,28185.0,28375.0,28045.0,70424.0,0.0
2020.08.03,28185.0,185.0,28130.0,28185.0,27700.0,53426.0,1.0
2020.07.31,28000.0,610.0,28710.0,28800.0,27930.0,86363.0,0.0
2020.07.30,28610.0,620.0,28315.0,28680.0,28310.0,110734.0,1.0
2020.07.29,27990.0,120.0,27785.0,28085.0,27715.0,49150.0,1.0
2020.07.28,27870.0,680.0,27465.0,28100.0,27430.0,150535.0,1.0
2020.07.27,27190.0,635.0,26460.0,27250.0,26460.0,62110.0,1.0
2020.07.24,26555.0,185.0,26430.0,26835.0,26365.0,35083.0,0.0
2020.07.23,26740.0,150.0,26560.0,26740.0,26370.0,43802.0,1.0
2020.07.22,26590.0,20.0,26510.0,26710.0,26410.0,27167.0,1.0
2020.07.21,26570.0,445.0,26410.0,26650.0,26375.0,61057.0,1.0
2020.07.20,26125.0,150.0,26310.0,26335.0,25990.0,19127.0,0.0
2020.07.17,26275.0,405.0,25865.0,26330.0,25865.0,39569.0,1.0
2020.07.16,25870.0,585.0,26585.0,26590.0,25700.0,40084.0,0.0
2020.07.15,26455.0,325.0,26320.0,26545.0,26200.0,59576.0,1.0
2020.07.14,26130.0,70.0,25965.0,26150.0,25900.0,34749.0,0.0
2020.07.13,26200.0,80.0,26295.0,26325.0,26015.0,31051.0,1.0
2020.07.10,26120.0,75.0,26040.0,26290.0,25900.0,60758.0,1.0
2020.07.09,26045.0,195.0,25925.0,26090.0,25800.0,53618.0,1.0
2020.07.08,25850.0,90.0,25825.0,25995.0,25745.0,31407.0,0.0
2020.07.07,25940.0,195.0,26360.0,26400.0,25840.0,72357.0,0.0
2020.07.06,26135.0,495.0,25700.0,26145.0,25700.0,75694.0,1.0
2020.07.03,25640.0,375.0,25405.0,25640.0,25255.0,36705.0,1.0
2020.07.02,25265.0,80.0,25235.0,25410.0,25020.0,21634.0,1.0
2020.07.01,25185.0,55.0,25600.0,25635.0,25050.0,31320.0,0.0
2020.06.30,25240.0,535.0,25235.0,25585.0,25155.0,80856.0,1.0
2020.06.29,24705.0,565.0,24890.0,25200.0,24705.0,33067.0,0.0
2020.06.26,25270.0,410.0,25200.0,25365.0,24920.0,46446.0,1.0
2020.06.25,24860.0,715.0,25020.0,25300.0,24860.0,64386.0,0.0
2020.06.24,25575.0,665.0,25050.0,25800.0,25005.0,95008.0,1.0
2020.06.23,24910.0,55.0,25030.0,25360.0,24720.0,34567.0,0.0
2020.06.22,24965.0,140.0,24660.0,25010.0,24570.0,34909.0,1.0
2020.06.19,24825.0,110.0,24975.0,25000.0,24490.0,23830.0,1.0
2020.06.18,24715.0,55.0,24770.0,24985.0,24535.0,27938.0,0.0
2020.06.17,24770.0,250.0,24305.0,24950.0,24250.0,66535.0,1.0
2020.06.16,24520.0,1230.0,24055.0,24530.0,23870.0,55317.0,1.0
2020.06.15,23290.0,1720.0,24720.0,24875.0,23290.0,87761.0,0.0
2020.06.12,25010.0,715.0,24380.0,25100.0,24380.0,89352.0,0.0
2020.06.11,25725.0,470.0,26195.0,26195.0,25600.0,64616.0,0.0
2020.06.10,26195.0,120.0,25965.0,26290.0,25965.0,48095.0,1.0
2020.06.09,26075.0,195.0,26485.0,26485.0,25930.0,58456.0,0.0
2020.06.08,26270.0,115.0,26800.0,26800.0,26150.0,65194.0,0.0
2020.06.05,26385.0,290.0,26225.0,26430.0,25935.0,55225.0,1.0
2020.06.04,26095.0,165.0,26500.0,26820.0,25950.0,71812.0,0.0
2020.06.03,26260.0,500.0,25945.0,26585.0,25945.0,110841.0,1.0
2020.06.02,25760.0,65.0,25650.0,25900.0,25600.0,64303.0,1.0
2020.06.01,25695.0,970.0,24865.0,25715.0,24775.0,66470.0,1.0
2020.05.29,24725.0,120.0,24535.0,24865.0,24375.0,39332.0,0.0
2020.05.28,24845.0,495.0,25680.0,25680.0,24340.0,99096.0,0.0
2020.05.27,25340.0,560.0,25825.0,25910.0,25310.0,40767.0,0.0
2020.05.26,25900.0,270.0,25765.0,25940.0,25550.0,69840.0,1.0
2020.05.25,25630.0,540.0,25210.0,25630.0,25030.0,77754.0,1.0
2020.05.22,25090.0,390.0,25440.0,25485.0,24825.0,89688.0,0.0
2020.05.21,25480.0,180.0,25575.0,25625.0,25365.0,58690.0,1.0
2020.05.20,25300.0,850.0,24350.0,25305.0,24350.0,72378.0,1.0
2020.05.19,24450.0,430.0,24425.0,24520.0,24215.0,53604.0,1.0
2020.05.18,24020.0,80.0,24085.0,24245.0,23730.0,34256.0,0.0
2020.05.15,24100.0,565.0,23755.0,24120.0,23715.0,56756.0,1.0
2020.05.14,23535.0,410.0,23615.0,23655.0,23410.0,33883.0,0.0
2020.05.13,23945.0,135.0,23520.0,23945.0,23500.0,27547.0,0.0
2020.05.12,24080.0,105.0,24155.0,24200.0,23600.0,44814.0,0.0
2020.05.11,24185.0,135.0,24365.0,24430.0,23925.0,42264.0,0.0
2020.05.08,24320.0,645.0,24000.0,24440.0,24000.0,46396.0,1.0
2020.05.07,23675.0,615.0,23030.0,23700.0,22905.0,41945.0,1.0
2020.05.06,23060.0,675.0,22635.0,23060.0,22510.0,61591.0,1.0
2020.05.04,22385.0,465.0,22450.0,22625.0,22365.0,31197.0,0.0
2020.04.29,22850.0,145.0,22630.0,23095.0,22630.0,30479.0,1.0
2020.04.28,22705.0,115.0,22720.0,22760.0,22345.0,25124.0,1.0
2020.04.27,22685.0,430.0,22405.0,22730.0,22295.0,34387.0,1.0
2020.04.24,22255.0,500.0,22495.0,22600.0,22190.0,26740.0,0.0
2020.04.23,22755.0,75.0,23010.0,23010.0,22595.0,30260.0,1.0
2020.04.22,22680.0,410.0,21970.0,22680.0,21845.0,47603.0,1.0
2020.04.21,22270.0,240.0,22250.0,22590.0,21750.0,58138.0,0.0
2020.04.20,22510.0,320.0,22830.0,22830.0,22490.0,43719.0,0.0
2020.04.17,22830.0,540.0,22775.0,23150.0,22640.0,111630.0,1.0
2020.04.16,22290.0,390.0,21610.0,22290.0,21560.0,57372.0,1.0
2020.04.14,21900.0,465.0,21685.0,22025.0,21460.0,105834.0,1.0
2020.04.13,21435.0,915.0,22105.0,22105.0,21370.0,71045.0,0.0
2020.04.10,22350.0,390.0,22660.0,22660.0,21900.0,71952.0,0.0
2020.04.09,22740.0,25.0,23110.0,23165.0,22655.0,60344.0,1.0
2020.04.08,22715.0,35.0,22655.0,23145.0,22465.0,89831.0,0.0
2020.04.07,22750.0,645.0,22850.0,23020.0,22225.0,110987.0,1.0
2020.04.06,22105.0,1185.0,21165.0,22115.0,21075.0,71850.0,1.0
2020.04.03,20920.0,15.0,21110.0,21300.0,20620.0,50831.0,0.0
2020.04.02,20935.0,735.0,20470.0,20950.0,20110.0,44742.0,1.0
2020.04.01,20200.0,645.0,20575.0,21400.0,20200.0,68005.0,0.0
2020.03.31,20845.0,45.0,21000.0,21165.0,20405.0,52319.0,1.0
2020.03.30,20800.0,150.0,19925.0,20920.0,19800.0,77874.0,1.0
2020.03.27,20650.0,90.0,21500.0,21520.0,20100.0,179389.0,1.0
2020.03.26,20560.0,520.0,21160.0,21380.0,20560.0,79811.0,0.0
2020.03.25,21080.0,1060.0,20955.0,21225.0,20250.0,161523.0,1.0
2020.03.24,20020.0,2145.0,18700.0,20065.0,18320.0,106770.0,1.0
2020.03.23,17875.0,1365.0,17830.0,18500.0,17430.0,90391.0,0.0
2020.03.20,19240.0,1595.0,18260.0,19345.0,17760.0,93760.0,1.0
2020.03.19,17645.0,1770.0,20300.0,20300.0,17130.0,93552.0,0.0
2020.03.18,19415.0,1510.0,21090.0,21250.0,19415.0,97960.0,0.0
2020.03.17,20925.0,325.0,19745.0,21405.0,19700.0,113761.0,1.0
2020.03.16,20600.0,1230.0,22145.0,22330.0,20600.0,88731.0,0.0
2020.03.13,21830.0,895.0,21220.0,22520.0,20275.0,265930.0,0.0
2020.03.12,22725.0,1030.0,23590.0,23775.0,22130.0,102258.0,0.0
2020.03.11,23755.0,1015.0,24845.0,24845.0,23700.0,68910.0,0.0
2020.03.10,24770.0,630.0,24130.0,24770.0,24000.0,87896.0,1.0
2020.03.09,24140.0,1295.0,24770.0,24955.0,24075.0,74874.0,0.0
2020.03.06,25435.0,565.0,25625.0,25885.0,25250.0,58325.0,0.0
2020.03.05,26000.0,355.0,26005.0,26055.0,25490.0,62500.0,1.0
2020.03.04,25645.0,655.0,24675.0,25740.0,24675.0,54394.0,1.0
2020.03.03,24990.0,190.0,25970.0,26010.0,24895.0,91162.0,0.0
2020.03.02,25180.0,1175.0,24375.0,25180.0,23960.0,94465.0,1.0
2020.02.28,24005.0,1165.0,24555.0,24825.0,23830.0,101927.0,0.0
2020.02.27,25170.0,1085.0,26265.0,26330.0,25120.0,86414.0,0.0
2020.02.26,26255.0,530.0,26155.0,26390.0,25900.0,114717.0,0.0
2020.02.25,26785.0,565.0,26205.0,26785.0,25975.0,87583.0,1.0
2020.02.24,26220.0,1020.0,26460.0,26675.0,26060.0,125616.0,0.0
2020.02.21,27240.0,395.0,27190.0,27560.0,27120.0,59685.0,0.0
2020.02.20,27635.0,15.0,27890.0,28080.0,27360.0,83924.0,1.0
2020.02.19,27620.0,225.0,27500.0,27690.0,26980.0,90620.0,1.0
2020.02.18,27395.0,915.0,28225.0,28225.0,27325.0,212216.0,0.0
2020.02.17,28310.0,120.0,28195.0,28510.0,28005.0,55294.0,1.0
2020.02.14,28190.0,500.0,27650.0,28190.0,27585.0,88845.0,1.0
2020.02.13,27690.0,355.0,27415.0,27850.0,27415.0,70435.0,1.0
2020.02.12,27335.0,575.0,26900.0,27335.0,26860.0,62249.0,1.0
2020.02.11,26760.0,220.0,26830.0,26850.0,26600.0,74333.0,1.0
2020.02.10,26540.0,70.0,26280.0,26550.0,26130.0,36985.0,1.0
2020.02.07,26470.0,250.0,26725.0,26725.0,26340.0,47105.0,0.0
2020.02.06,26720.0,310.0,26680.0,26820.0,26480.0,43012.0,1.0
2020.02.05,26410.0,0.0,26800.0,27000.0,26240.0,63233.0,0.0
2020.02.04,26410.0,435.0,26115.0,26410.0,25900.0,86025.0,1.0
2020.02.03,25975.0,465.0,24980.0,26100.0,24905.0,70606.0,1.0
2020.01.31,25510.0,635.0,26280.0,26635.0,25485.0,106135.0,0.0
2020.01.30,26145.0,660.0,26800.0,26870.0,25950.0,95287.0,0.0
2020.01.29,26805.0,55.0,27100.0,27100.0,26705.0,41406.0,1.0
2020.01.28,26750.0,785.0,26250.0,26800.0,26245.0,151726.0,0.0
2020.01.23,27535.0,200.0,27725.0,27730.0,27415.0,50897.0,0.0
2020.01.22,27735.0,490.0,27145.0,27745.0,27135.0,66307.0,1.0
2020.01.21,27245.0,285.0,27600.0,27600.0,27120.0,54076.0,0.0
2020.01.20,27530.0,120.0,27640.0,27870.0,27415.0,67393.0,1.0
2020.01.17,27410.0,260.0,27385.0,27555.0,27345.0,65328.0,1.0
2020.01.16,27150.0,500.0,26650.0,27150.0,26645.0,43849.0,1.0
2020.01.15,26650.0,450.0,27020.0,27020.0,26625.0,104975.0,0.0
2020.01.14,27100.0,80.0,27180.0,27645.0,27070.0,103618.0,1.0
2020.01.13,27020.0,115.0,27085.0,27085.0,26730.0,66799.0,0.0
2020.01.10,27135.0,20.0,27260.0,27260.0,26810.0,82963.0,0.0
2020.01.09,27155.0,965.0,26850.0,27155.0,26675.0,82215.0,1.0
2020.01.08,26190.0,90.0,26365.0,26650.0,25995.0,116384.0,0.0
2020.01.07,26280.0,45.0,26545.0,26600.0,26130.0,49666.0,0.0
2020.01.06,26325.0,115.0,25955.0,26525.0,25905.0,71106.0,0.0
2020.01.03,26440.0,230.0,26820.0,27135.0,26440.0,122608.0,0.0
2020.01.02,26670.0,150.0,26680.0,26770.0,26450.0,70085.0,1.0
2019.12.30,26520.0,120.0,26370.0,26525.0,26200.0,66384.0,1.0
2019.12.27,26400.0,750.0,26150.0,26500.0,25850.0,76265.0,1.0
2019.12.26,25650.0,790.0,24860.0,25650.0,24860.0,24045.0,1.0
2019.12.24,24860.0,80.0,25040.0,25060.0,24810.0,27700.0,0.0
2019.12.23,24940.0,250.0,25255.0,25300.0,24755.0,37598.0,0.0
2019.12.20,25190.0,240.0,25150.0,25250.0,24885.0,29102.0,1.0
2019.12.19,24950.0,200.0,25370.0,25500.0,24795.0,60434.0,0.0
2019.12.18,25150.0,50.0,25365.0,25455.0,24965.0,54589.0,0.0
2019.12.17,25200.0,815.0,24675.0,25245.0,24600.0,54141.0,1.0
2019.12.16,24385.0,235.0,24145.0,24415.0,24065.0,19513.0,1.0
2019.12.13,24150.0,680.0,23935.0,24295.0,23845.0,51524.0,1.0
2019.12.12,23470.0,605.0,23010.0,23500.0,23010.0,36882.0,1.0
2019.12.11,22865.0,100.0,22740.0,22920.0,22635.0,7629.0,1.0
2019.12.10,22765.0,325.0,22840.0,22925.0,22570.0,19684.0,0.0
2019.12.09,23090.0,80.0,23270.0,23335.0,23000.0,27368.0,0.0
2019.12.06,23170.0,985.0,22300.0,23170.0,22300.0,109530.0,1.0
2019.12.05,22185.0,530.0,21885.0,22190.0,21510.0,31244.0,1.0
2019.12.04,21655.0,235.0,21700.0,21855.0,21560.0,18548.0,0.0
2019.12.03,21890.0,255.0,21825.0,22100.0,21750.0,9034.0,0.0
2019.12.02,22145.0,60.0,22235.0,22405.0,22050.0,13365.0,0.0
2019.11.29,22205.0,285.0,22485.0,22585.0,21985.0,31318.0,0.0
2019.11.28,22490.0,65.0,22465.0,22630.0,22420.0,4516.0,1.0
2019.11.27,22425.0,150.0,22630.0,22680.0,22375.0,6972.0,0.0
2019.11.26,22575.0,65.0,22560.0,22835.0,22560.0,17185.0,1.0
2019.11.25,22510.0,340.0,22300.0,22530.0,22300.0,5480.0,1.0
2019.11.22,22170.0,220.0,22025.0,22305.0,21980.0,15336.0,1.0
2019.11.21,21950.0,440.0,22355.0,22425.0,21870.0,18061.0,0.0
2019.11.20,22390.0,615.0,22940.0,23005.0,22335.0,22260.0,0.0
2019.11.19,23005.0,5.0,22980.0,23050.0,22830.0,9794.0,0.0
2019.11.18,23010.0,65.0,23025.0,23065.0,22915.0,23613.0,1.0
2019.11.15,22945.0,540.0,22475.0,22945.0,22415.0,17074.0,1.0
2019.11.14,22405.0,195.0,22360.0,22580.0,22245.0,14407.0,1.0
2019.11.13,22210.0,100.0,22305.0,22305.0,22150.0,5319.0,0.0
2019.11.12,22310.0,350.0,22000.0,22340.0,22000.0,23022.0,1.0
2019.11.11,21960.0,230.0,22190.0,22190.0,21850.0,8056.0,0.0
2019.11.08,22190.0,300.0,22605.0,22690.0,22150.0,12876.0,0.0
2019.11.07,22490.0,160.0,22720.0,22785.0,22400.0,19522.0,0.0
