날짜,종가,전일비,시가,고가,저가,거래량,등락
2020.12.14,16495.0,205.0,15900.0,16635.0,15900.0,70971.0,1.0
2020.12.11,16290.0,140.0,16150.0,16470.0,16140.0,55308.0,1.0
2020.12.10,16150.0,380.0,15650.0,16155.0,15650.0,97550.0,1.0
2020.12.09,15770.0,200.0,15690.0,15890.0,15515.0,100967.0,1.0
2020.12.08,15570.0,750.0,16320.0,16350.0,15550.0,95532.0,0.0
2020.12.07,16320.0,550.0,15980.0,16320.0,15875.0,76527.0,1.0
2020.12.04,15770.0,325.0,15500.0,15795.0,15465.0,61385.0,1.0
2020.12.03,15445.0,50.0,15440.0,15500.0,15300.0,34147.0,1.0
2020.12.02,15395.0,165.0,15225.0,15400.0,15150.0,65688.0,1.0
2020.12.01,15230.0,205.0,15085.0,15230.0,15015.0,53615.0,1.0
2020.11.30,15025.0,85.0,14970.0,15110.0,14950.0,42298.0,1.0
2020.11.27,14940.0,210.0,14745.0,14940.0,14730.0,50568.0,1.0
2020.11.26,14730.0,350.0,14385.0,14730.0,14350.0,35204.0,1.0
2020.11.25,14380.0,45.0,14360.0,14550.0,14180.0,73810.0,1.0
2020.11.24,14335.0,60.0,14420.0,14430.0,14240.0,45140.0,0.0
2020.11.23,14395.0,30.0,14420.0,14420.0,14295.0,52102.0,1.0
2020.11.20,14365.0,95.0,14285.0,14390.0,14220.0,38155.0,1.0
2020.11.19,14270.0,245.0,14075.0,14280.0,13955.0,61871.0,1.0
2020.11.18,14025.0,400.0,13685.0,14035.0,13635.0,131197.0,1.0
2020.11.17,13625.0,15.0,13645.0,13685.0,13510.0,28300.0,1.0
2020.11.16,13610.0,10.0,13630.0,13700.0,13575.0,37635.0,1.0
2020.11.13,13600.0,10.0,13520.0,13640.0,13270.0,25726.0,0.0
2020.11.12,13610.0,55.0,13730.0,13820.0,13575.0,26072.0,0.0
2020.11.11,13665.0,5.0,13650.0,13700.0,13420.0,44749.0,1.0
2020.11.10,13660.0,200.0,13880.0,13895.0,13615.0,29404.0,0.0
2020.11.09,13860.0,160.0,13765.0,13950.0,13765.0,31146.0,1.0
2020.11.06,13700.0,215.0,13980.0,13980.0,13570.0,51985.0,0.0
2020.11.05,13915.0,330.0,13725.0,13915.0,13680.0,35460.0,1.0
2020.11.04,13585.0,350.0,13365.0,13600.0,13275.0,71891.0,1.0
2020.11.03,13235.0,335.0,12945.0,13275.0,12945.0,30173.0,1.0
2020.11.02,12900.0,135.0,12820.0,12930.0,12665.0,12925.0,1.0
2020.10.30,12765.0,390.0,13230.0,13230.0,12700.0,17054.0,0.0
2020.10.29,13155.0,215.0,12675.0,13160.0,12675.0,45171.0,1.0
2020.10.28,12940.0,470.0,12445.0,12940.0,12445.0,32552.0,1.0
2020.10.27,12470.0,40.0,12325.0,12760.0,12305.0,43980.0,0.0
2020.10.26,12510.0,595.0,13055.0,13065.0,12450.0,45260.0,0.0
2020.10.23,13105.0,215.0,12980.0,13170.0,12915.0,23811.0,1.0
2020.10.22,12890.0,380.0,13210.0,13210.0,12830.0,31522.0,0.0
2020.10.21,13270.0,40.0,13270.0,13310.0,13105.0,10938.0,1.0
2020.10.20,13230.0,0.0,13150.0,13300.0,12840.0,82267.0,0.0
2020.10.19,13230.0,190.0,13430.0,13550.0,13205.0,37702.0,0.0
2020.10.16,13420.0,280.0,13700.0,13800.0,13250.0,39444.0,0.0
2020.10.15,13700.0,345.0,14010.0,14070.0,13500.0,43498.0,0.0
2020.10.14,14045.0,205.0,14275.0,14325.0,14020.0,17240.0,0.0
2020.10.13,14250.0,165.0,14460.0,14500.0,14200.0,23567.0,0.0
2020.10.12,14415.0,75.0,14585.0,14585.0,14380.0,26129.0,0.0
2020.10.08,14490.0,50.0,14625.0,14680.0,14445.0,26105.0,0.0
2020.10.07,14540.0,155.0,14260.0,14565.0,14260.0,34582.0,1.0
2020.10.06,14385.0,95.0,14405.0,14515.0,14310.0,36080.0,1.0
2020.10.05,14290.0,180.0,14180.0,14345.0,14090.0,24744.0,1.0
2020.09.29,14110.0,275.0,13995.0,14110.0,13885.0,27919.0,1.0
2020.09.28,13835.0,335.0,13670.0,13870.0,13640.0,64451.0,1.0
2020.09.25,13500.0,100.0,13460.0,13715.0,13220.0,39456.0,1.0
2020.09.24,13400.0,840.0,13850.0,13960.0,13300.0,79827.0,0.0
2020.09.23,14240.0,140.0,14560.0,14685.0,13955.0,41113.0,0.0
2020.09.22,14380.0,690.0,14975.0,15135.0,14380.0,69757.0,0.0
2020.09.21,15070.0,355.0,15535.0,15580.0,14930.0,38963.0,0.0
2020.09.18,15425.0,325.0,15065.0,15425.0,15040.0,48614.0,1.0
2020.09.17,15100.0,360.0,15470.0,15500.0,15100.0,39463.0,0.0
2020.09.16,15460.0,90.0,15545.0,15670.0,15425.0,33090.0,0.0
2020.09.15,15550.0,225.0,15325.0,15550.0,15325.0,55016.0,1.0
2020.09.14,15325.0,75.0,15390.0,15400.0,15185.0,33353.0,1.0
2020.09.11,15250.0,170.0,15050.0,15275.0,15030.0,31681.0,1.0
2020.09.10,15080.0,105.0,15125.0,15160.0,14900.0,39508.0,1.0
2020.09.09,14975.0,390.0,15055.0,15235.0,14975.0,68802.0,0.0
2020.09.08,15365.0,105.0,15480.0,15525.0,15280.0,53001.0,0.0
2020.09.07,15470.0,100.0,15445.0,15595.0,15370.0,59412.0,1.0
2020.09.04,15370.0,330.0,15005.0,15475.0,15000.0,103792.0,0.0
2020.09.03,15700.0,100.0,15630.0,15765.0,15625.0,48555.0,1.0
2020.09.02,15600.0,405.0,15345.0,15600.0,15240.0,68926.0,1.0
2020.09.01,15195.0,0.0,15240.0,15300.0,15110.0,86805.0,0.0
2020.08.31,15195.0,480.0,14885.0,15195.0,14885.0,102095.0,1.0
2020.08.28,14715.0,5.0,14810.0,14960.0,14665.0,89558.0,0.0
2020.08.27,14720.0,25.0,14820.0,14820.0,14530.0,89415.0,0.0
2020.08.26,14745.0,205.0,14700.0,14870.0,14410.0,149295.0,1.0
2020.08.25,14540.0,650.0,13995.0,14540.0,13900.0,179051.0,1.0
2020.08.24,13890.0,570.0,13460.0,13890.0,13345.0,72316.0,1.0
2020.08.21,13320.0,160.0,13520.0,13595.0,13100.0,55094.0,0.0
2020.08.20,13480.0,90.0,13595.0,13820.0,13250.0,60532.0,0.0
2020.08.19,13570.0,310.0,13340.0,13580.0,13340.0,45258.0,1.0
2020.08.18,13260.0,250.0,13660.0,13795.0,13160.0,92816.0,0.0
2020.08.14,13510.0,205.0,13725.0,13775.0,13355.0,73904.0,0.0
2020.08.13,13715.0,70.0,13860.0,13920.0,13690.0,67598.0,0.0
2020.08.12,13785.0,540.0,14165.0,14235.0,13730.0,83135.0,0.0
2020.08.11,14325.0,60.0,14165.0,14455.0,14165.0,60592.0,0.0
2020.08.10,14385.0,20.0,14300.0,14400.0,14120.0,67047.0,1.0
2020.08.07,14365.0,50.0,14440.0,14555.0,14115.0,162806.0,0.0
2020.08.06,14415.0,165.0,14380.0,14440.0,14210.0,121063.0,1.0
2020.08.05,14250.0,585.0,13870.0,14250.0,13820.0,125147.0,1.0
2020.08.04,13665.0,320.0,13405.0,13665.0,13300.0,60882.0,1.0
2020.08.03,13345.0,185.0,13200.0,13345.0,13050.0,60819.0,1.0
2020.07.31,13160.0,55.0,13170.0,13380.0,13160.0,58681.0,1.0
2020.07.30,13105.0,25.0,13240.0,13265.0,12930.0,79607.0,0.0
2020.07.29,13130.0,215.0,13345.0,13345.0,13130.0,45465.0,0.0
2020.07.28,13345.0,105.0,13360.0,13505.0,13115.0,96876.0,1.0
2020.07.27,13240.0,180.0,13485.0,13560.0,13160.0,158034.0,0.0
2020.07.24,13420.0,175.0,13705.0,14250.0,13420.0,318830.0,0.0
2020.07.23,13595.0,420.0,13295.0,13635.0,13155.0,212680.0,1.0
2020.07.22,13175.0,590.0,12695.0,13175.0,12565.0,89857.0,1.0
2020.07.21,12585.0,235.0,12415.0,12740.0,12410.0,98956.0,1.0
2020.07.20,12350.0,355.0,12080.0,12365.0,12045.0,107336.0,1.0
2020.07.17,11995.0,215.0,11755.0,11995.0,11755.0,41602.0,1.0
2020.07.16,11780.0,150.0,11890.0,11890.0,11700.0,35790.0,0.0
2020.07.15,11930.0,100.0,12175.0,12190.0,11815.0,63760.0,0.0
2020.07.14,12030.0,145.0,11865.0,12150.0,11865.0,60432.0,1.0
2020.07.13,11885.0,225.0,11820.0,11885.0,11685.0,60245.0,1.0
2020.07.10,11660.0,50.0,11630.0,11690.0,11520.0,79943.0,0.0
2020.07.09,11710.0,95.0,11865.0,11895.0,11685.0,50593.0,0.0
2020.07.08,11805.0,45.0,11790.0,11895.0,11735.0,50373.0,1.0
2020.07.07,11760.0,10.0,11690.0,11800.0,11670.0,66653.0,1.0
2020.07.06,11750.0,65.0,11735.0,11750.0,11585.0,68183.0,1.0
2020.07.03,11685.0,150.0,11615.0,11700.0,11410.0,60818.0,1.0
2020.07.02,11535.0,215.0,11450.0,11715.0,11420.0,78676.0,1.0
2020.07.01,11320.0,385.0,11800.0,11800.0,11320.0,66416.0,0.0
2020.06.30,11705.0,65.0,11900.0,11995.0,11425.0,69991.0,0.0
2020.06.29,11770.0,415.0,12055.0,12130.0,11770.0,83874.0,0.0
2020.06.26,12185.0,205.0,12465.0,12500.0,12100.0,61514.0,0.0
2020.06.25,12390.0,35.0,12190.0,12475.0,12190.0,67143.0,1.0
2020.06.24,12355.0,80.0,12560.0,12615.0,12320.0,109272.0,0.0
2020.06.23,12435.0,0.0,12590.0,12640.0,12150.0,131811.0,0.0
2020.06.22,12435.0,220.0,12245.0,12435.0,12210.0,83872.0,1.0
2020.06.19,12215.0,190.0,12425.0,12430.0,12085.0,142703.0,0.0
2020.06.18,12405.0,10.0,12440.0,12500.0,12300.0,143515.0,1.0
2020.06.17,12395.0,105.0,12575.0,12745.0,12055.0,174062.0,0.0
2020.06.16,12500.0,770.0,12095.0,12500.0,12020.0,214723.0,1.0
2020.06.15,11730.0,735.0,12550.0,12720.0,11620.0,312547.0,0.0
2020.06.12,12465.0,65.0,11805.0,12490.0,11805.0,245293.0,1.0
2020.06.11,12400.0,245.0,12365.0,12800.0,12210.0,287015.0,1.0
2020.06.10,12155.0,405.0,11825.0,12185.0,11745.0,168502.0,1.0
2020.06.09,11750.0,330.0,11470.0,11750.0,11300.0,83950.0,1.0
2020.06.08,11420.0,40.0,11475.0,11485.0,11295.0,83486.0,1.0
2020.06.05,11380.0,340.0,11015.0,11380.0,10985.0,56317.0,1.0
2020.06.04,11040.0,120.0,11090.0,11125.0,10880.0,96387.0,1.0
2020.06.03,10920.0,215.0,11225.0,11280.0,10850.0,154427.0,0.0
2020.06.02,11135.0,330.0,10875.0,11180.0,10765.0,112370.0,1.0
2020.06.01,10805.0,370.0,10475.0,10805.0,10475.0,76442.0,1.0
2020.05.29,10435.0,150.0,10375.0,10460.0,10270.0,44305.0,1.0
2020.05.28,10285.0,215.0,10545.0,10545.0,10010.0,171778.0,0.0
2020.05.27,10500.0,40.0,10510.0,10590.0,10455.0,43632.0,1.0
2020.05.26,10460.0,120.0,10340.0,10460.0,10280.0,29236.0,1.0
2020.05.25,10340.0,40.0,10335.0,10390.0,10265.0,22737.0,1.0
2020.05.22,10300.0,80.0,10320.0,10380.0,10210.0,31157.0,0.0
2020.05.21,10380.0,160.0,10295.0,10385.0,10230.0,49792.0,1.0
2020.05.20,10220.0,135.0,10050.0,10220.0,10045.0,31257.0,1.0
2020.05.19,10085.0,5.0,10285.0,10345.0,9590.0,90264.0,0.0
2020.05.18,10090.0,140.0,10325.0,10340.0,10065.0,48387.0,0.0
2020.05.15,10230.0,50.0,10310.0,10320.0,10115.0,39520.0,0.0
2020.05.14,10280.0,50.0,10285.0,10400.0,10155.0,53832.0,0.0
2020.05.13,10330.0,200.0,10135.0,10370.0,10090.0,46303.0,1.0
2020.05.12,10130.0,150.0,10030.0,10135.0,9885.0,67359.0,1.0
2020.05.11,9980.0,50.0,9975.0,10100.0,9900.0,49961.0,1.0
2020.05.08,9930.0,180.0,9800.0,9930.0,9790.0,33742.0,1.0
2020.05.07,9750.0,85.0,9655.0,9750.0,9605.0,24328.0,1.0
2020.05.06,9665.0,230.0,9510.0,9665.0,9455.0,44018.0,1.0
2020.05.04,9435.0,70.0,9380.0,9530.0,9345.0,29659.0,1.0
2020.04.29,9365.0,75.0,9430.0,9450.0,9300.0,34702.0,0.0
2020.04.28,9440.0,160.0,9645.0,9695.0,9410.0,30606.0,0.0
2020.04.27,9600.0,230.0,9535.0,9610.0,9510.0,45629.0,1.0
2020.04.24,9370.0,215.0,9425.0,9605.0,9310.0,70634.0,0.0
2020.04.23,9585.0,135.0,9500.0,9585.0,9430.0,53444.0,1.0
2020.04.22,9450.0,90.0,9195.0,9450.0,9170.0,55504.0,1.0
2020.04.21,9360.0,110.0,9495.0,9520.0,8875.0,60116.0,0.0
2020.04.20,9470.0,85.0,9430.0,9575.0,9415.0,63019.0,1.0
2020.04.17,9385.0,30.0,9575.0,9575.0,9340.0,53874.0,1.0
2020.04.16,9355.0,20.0,9255.0,9355.0,9160.0,72133.0,0.0
2020.04.14,9375.0,75.0,9390.0,9440.0,9185.0,63760.0,1.0
2020.04.13,9300.0,70.0,9445.0,9510.0,9300.0,94390.0,0.0
2020.04.10,9370.0,40.0,9505.0,9600.0,9075.0,228701.0,1.0
2020.04.09,9330.0,110.0,9290.0,9360.0,9195.0,105920.0,1.0
2020.04.08,9220.0,65.0,9480.0,9480.0,9210.0,89673.0,0.0
2020.04.07,9285.0,105.0,9340.0,9350.0,8930.0,221572.0,1.0
2020.04.06,9180.0,470.0,8990.0,9205.0,8975.0,198394.0,1.0
2020.04.03,8710.0,135.0,8650.0,8835.0,8570.0,76024.0,1.0
2020.04.02,8575.0,235.0,8305.0,8590.0,8040.0,115811.0,1.0
2020.04.01,8340.0,655.0,9070.0,9075.0,8335.0,304676.0,0.0
2020.03.31,8995.0,445.0,8895.0,8995.0,8610.0,270524.0,1.0
2020.03.30,8550.0,680.0,7960.0,8550.0,7920.0,150746.0,1.0
2020.03.27,7870.0,175.0,8065.0,8280.0,7410.0,259653.0,1.0
2020.03.26,7695.0,385.0,7520.0,8050.0,7330.0,172222.0,1.0
2020.03.25,7310.0,285.0,7330.0,7345.0,7040.0,54263.0,1.0
2020.03.24,7025.0,585.0,6745.0,7025.0,6625.0,42500.0,1.0
2020.03.23,6440.0,95.0,6230.0,6655.0,6230.0,40373.0,0.0
2020.03.20,6535.0,565.0,6285.0,6535.0,6175.0,50728.0,1.0
2020.03.19,5970.0,800.0,6930.0,7010.0,5925.0,74488.0,0.0
2020.03.18,6770.0,330.0,7220.0,7425.0,6770.0,51280.0,0.0
2020.03.17,7100.0,205.0,6500.0,7225.0,6500.0,49688.0,1.0
2020.03.16,6895.0,275.0,7370.0,7455.0,6895.0,87064.0,0.0
2020.03.13,7170.0,465.0,7070.0,7380.0,6545.0,187159.0,0.0
2020.03.12,7635.0,440.0,7995.0,8085.0,7530.0,85947.0,0.0
2020.03.11,8075.0,475.0,8600.0,8600.0,7980.0,149807.0,0.0
2020.03.10,8550.0,105.0,8455.0,8550.0,8400.0,43700.0,0.0
2020.03.09,8655.0,140.0,8650.0,8750.0,8520.0,123600.0,0.0
2020.03.06,8795.0,55.0,8775.0,8845.0,8680.0,178588.0,0.0
2020.03.05,8850.0,270.0,8705.0,8850.0,8630.0,142135.0,1.0
2020.03.04,8580.0,170.0,8390.0,8580.0,8385.0,20598.0,1.0
2020.03.03,8410.0,115.0,8460.0,8520.0,8380.0,32623.0,1.0
2020.03.02,8295.0,260.0,8085.0,8295.0,8035.0,32113.0,1.0
2020.02.28,8035.0,305.0,8230.0,8340.0,8010.0,46591.0,0.0
2020.02.27,8340.0,25.0,8440.0,8620.0,8300.0,114552.0,0.0
2020.02.26,8365.0,55.0,8170.0,8400.0,8110.0,43867.0,1.0
2020.02.25,8310.0,265.0,7980.0,8310.0,7980.0,34738.0,1.0
2020.02.24,8045.0,420.0,8315.0,8345.0,8040.0,34151.0,0.0
2020.02.21,8465.0,205.0,8645.0,8655.0,8460.0,39427.0,0.0
2020.02.20,8670.0,20.0,8730.0,8750.0,8610.0,54936.0,0.0
2020.02.19,8690.0,130.0,8580.0,8705.0,8560.0,16909.0,1.0
2020.02.18,8560.0,90.0,8655.0,8655.0,8550.0,17925.0,0.0
2020.02.17,8650.0,85.0,8735.0,8775.0,8625.0,17196.0,0.0
2020.02.14,8735.0,5.0,8730.0,8825.0,8700.0,23811.0,0.0
2020.02.13,8740.0,95.0,8850.0,8870.0,8715.0,30204.0,0.0
2020.02.12,8835.0,40.0,8875.0,8890.0,8785.0,18526.0,0.0
2020.02.11,8875.0,10.0,8870.0,8945.0,8860.0,46175.0,1.0
2020.02.10,8865.0,5.0,8850.0,8910.0,8760.0,45060.0,0.0
2020.02.07,8870.0,0.0,8890.0,8930.0,8770.0,30229.0,0.0
2020.02.06,8870.0,325.0,8645.0,8890.0,8645.0,111946.0,1.0
2020.02.05,8545.0,90.0,8525.0,8590.0,8450.0,28303.0,1.0
2020.02.04,8455.0,220.0,8285.0,8460.0,8250.0,27054.0,1.0
2020.02.03,8235.0,5.0,8035.0,8300.0,8030.0,23511.0,1.0
2020.01.31,8230.0,250.0,8505.0,8555.0,8225.0,41095.0,0.0
2020.01.30,8480.0,270.0,8765.0,8795.0,8430.0,38577.0,0.0
2020.01.29,8750.0,10.0,8740.0,8780.0,8675.0,8315.0,1.0
2020.01.28,8740.0,125.0,8660.0,8765.0,8630.0,26632.0,0.0
2020.01.23,8865.0,55.0,8940.0,8940.0,8820.0,17565.0,0.0
2020.01.22,8920.0,125.0,8780.0,8955.0,8780.0,21117.0,1.0
2020.01.21,8795.0,195.0,8980.0,9040.0,8755.0,63168.0,0.0
2020.01.20,8990.0,20.0,9030.0,9040.0,8950.0,28241.0,0.0
2020.01.17,9010.0,10.0,9030.0,9045.0,8950.0,39021.0,1.0
2020.01.16,9000.0,40.0,8950.0,9060.0,8945.0,30309.0,1.0
2020.01.15,8960.0,20.0,8955.0,9000.0,8905.0,29859.0,1.0
2020.01.14,8940.0,135.0,9120.0,9140.0,8930.0,69134.0,0.0
2020.01.13,9075.0,0.0,9115.0,9130.0,9035.0,38286.0,0.0
2020.01.10,9075.0,185.0,8940.0,9075.0,8885.0,87520.0,1.0
2020.01.09,8890.0,245.0,8905.0,8920.0,8830.0,55055.0,1.0
2020.01.08,8645.0,425.0,8980.0,8980.0,8640.0,88603.0,0.0
2020.01.07,9070.0,210.0,8990.0,9080.0,8930.0,49015.0,1.0
2020.01.06,8860.0,350.0,9025.0,9050.0,8860.0,159308.0,0.0
2020.01.03,9210.0,130.0,9380.0,9385.0,9155.0,72676.0,0.0
2020.01.02,9340.0,20.0,9395.0,9475.0,9145.0,221660.0,1.0
2019.12.30,9320.0,270.0,9140.0,9320.0,9110.0,81620.0,1.0
2019.12.27,9050.0,260.0,8850.0,9050.0,8850.0,57530.0,1.0
2019.12.26,8790.0,100.0,8660.0,8795.0,8660.0,17556.0,1.0
2019.12.24,8690.0,170.0,8845.0,8855.0,8690.0,38140.0,0.0
2019.12.23,8860.0,150.0,8735.0,8865.0,8725.0,37393.0,1.0
2019.12.20,8710.0,20.0,8770.0,8785.0,8700.0,16983.0,0.0
2019.12.19,8730.0,25.0,8760.0,8865.0,8695.0,25642.0,0.0
2019.12.18,8755.0,15.0,8775.0,8780.0,8710.0,13824.0,1.0
2019.12.17,8740.0,80.0,8650.0,8740.0,8650.0,28819.0,1.0
2019.12.16,8660.0,45.0,8715.0,8745.0,8620.0,25826.0,0.0
2019.12.13,8705.0,70.0,8710.0,8785.0,8665.0,29531.0,1.0
2019.12.12,8635.0,130.0,8555.0,8645.0,8510.0,36833.0,1.0
2019.12.11,8505.0,10.0,8560.0,8585.0,8475.0,25221.0,0.0
2019.12.10,8515.0,85.0,8430.0,8540.0,8380.0,7288.0,1.0
2019.12.09,8430.0,50.0,8445.0,8470.0,8380.0,6006.0,1.0
2019.12.06,8380.0,105.0,8275.0,8385.0,8275.0,10560.0,1.0
2019.12.05,8275.0,140.0,8440.0,8470.0,8185.0,32335.0,0.0
2019.12.04,8415.0,75.0,8425.0,8515.0,8400.0,23293.0,0.0
2019.12.03,8490.0,35.0,8520.0,8555.0,8410.0,15421.0,0.0
2019.12.02,8525.0,145.0,8450.0,8590.0,8450.0,13546.0,1.0
2019.11.29,8380.0,80.0,8475.0,8510.0,8350.0,10130.0,0.0
2019.11.28,8460.0,75.0,8495.0,8585.0,8460.0,6113.0,0.0
2019.11.27,8535.0,20.0,8590.0,8620.0,8470.0,5750.0,0.0
2019.11.26,8555.0,20.0,8585.0,8630.0,8525.0,62177.0,1.0
2019.11.25,8535.0,265.0,8360.0,8535.0,8340.0,32935.0,1.0
2019.11.22,8270.0,0.0,8315.0,8355.0,8195.0,22824.0,0.0
2019.11.21,8270.0,215.0,8470.0,8480.0,8250.0,57456.0,0.0
2019.11.20,8485.0,160.0,8645.0,8685.0,8455.0,31835.0,0.0
2019.11.19,8645.0,145.0,8840.0,8840.0,8645.0,17408.0,0.0
2019.11.18,8790.0,35.0,8825.0,8895.0,8770.0,22287.0,0.0
2019.11.15,8825.0,35.0,8795.0,8830.0,8700.0,58551.0,1.0
2019.11.14,8790.0,105.0,8790.0,8810.0,8680.0,22557.0,1.0
2019.11.13,8685.0,135.0,8820.0,8820.0,8620.0,12096.0,0.0
2019.11.12,8820.0,25.0,8860.0,8940.0,8790.0,36075.0,0.0
2019.11.11,8845.0,60.0,8905.0,8955.0,8790.0,24263.0,0.0
2019.11.08,8905.0,5.0,9015.0,9015.0,8880.0,28023.0,0.0
2019.11.07,8910.0,90.0,9000.0,9050.0,8880.0,24389.0,0.0
2019.11.06,9000.0,85.0,9125.0,9170.0,8995.0,53304.0,0.0
