날짜,종가,전일비,시가,고가,저가,거래량,등락
2020.12.23,18435.0,280.0,18175.0,18565.0,18020.0,43415.0,1.0
2020.12.22,18155.0,405.0,18470.0,18470.0,18110.0,50655.0,0.0
2020.12.21,18560.0,75.0,18625.0,18625.0,18295.0,26117.0,0.0
2020.12.18,18635.0,115.0,18755.0,18775.0,18510.0,37374.0,0.0
2020.12.17,18750.0,145.0,18630.0,18750.0,18470.0,60155.0,1.0
2020.12.16,18605.0,265.0,18525.0,18610.0,18445.0,34011.0,1.0
2020.12.15,18340.0,120.0,18300.0,18400.0,18155.0,45786.0,1.0
2020.12.14,18220.0,60.0,18300.0,18390.0,18070.0,43796.0,0.0
2020.12.11,18280.0,25.0,18485.0,18485.0,18200.0,48540.0,0.0
2020.12.10,18305.0,180.0,18205.0,18440.0,18110.0,72340.0,0.0
2020.12.09,18485.0,435.0,18170.0,18485.0,18150.0,44681.0,1.0
2020.12.08,18050.0,100.0,18175.0,18330.0,17975.0,52976.0,0.0
2020.12.07,18150.0,175.0,18165.0,18270.0,17940.0,29560.0,1.0
2020.12.04,17975.0,195.0,17980.0,18160.0,17900.0,39572.0,1.0
2020.12.03,17780.0,120.0,17800.0,17905.0,17610.0,37314.0,1.0
2020.12.02,17660.0,455.0,17380.0,17765.0,17380.0,55114.0,1.0
2020.12.01,17205.0,255.0,17050.0,17265.0,16960.0,44331.0,1.0
2020.11.30,16950.0,305.0,17355.0,17355.0,16950.0,36354.0,0.0
2020.11.27,17255.0,140.0,17155.0,17260.0,17050.0,17865.0,1.0
2020.11.26,17115.0,245.0,16885.0,17115.0,16750.0,20561.0,1.0
2020.11.25,16870.0,260.0,17335.0,17350.0,16700.0,122036.0,0.0
2020.11.24,17130.0,135.0,17130.0,17215.0,16980.0,29754.0,1.0
2020.11.23,16995.0,395.0,16645.0,17015.0,16600.0,41509.0,1.0
2020.11.20,16600.0,25.0,16595.0,16690.0,16545.0,30512.0,1.0
2020.11.19,16575.0,110.0,16385.0,16620.0,16320.0,13722.0,1.0
2020.11.18,16465.0,45.0,16440.0,16540.0,16355.0,23682.0,1.0
2020.11.17,16420.0,15.0,16500.0,16575.0,16355.0,27466.0,0.0
2020.11.16,16435.0,390.0,16105.0,16500.0,16105.0,122648.0,1.0
2020.11.13,16045.0,160.0,15805.0,16045.0,15715.0,9052.0,1.0
2020.11.12,15885.0,35.0,15925.0,15930.0,15805.0,7074.0,1.0
2020.11.11,15850.0,10.0,15860.0,15920.0,15785.0,7086.0,0.0
2020.11.10,15860.0,45.0,15965.0,15965.0,15740.0,8899.0,0.0
2020.11.09,15905.0,245.0,15820.0,16040.0,15810.0,32806.0,1.0
2020.11.06,15660.0,75.0,15755.0,15785.0,15555.0,18494.0,1.0
2020.11.05,15585.0,375.0,15295.0,15585.0,15285.0,17205.0,1.0
2020.11.04,15210.0,210.0,15190.0,15280.0,14955.0,7172.0,1.0
2020.11.03,15000.0,370.0,14655.0,15045.0,14655.0,10259.0,1.0
2020.11.02,14630.0,80.0,14590.0,14645.0,14365.0,4419.0,1.0
2020.10.30,14550.0,230.0,14730.0,14820.0,14500.0,3028.0,0.0
2020.10.29,14780.0,40.0,14630.0,14795.0,14535.0,2871.0,0.0
2020.10.28,14820.0,5.0,14815.0,14830.0,14670.0,19381.0,1.0
2020.10.27,14815.0,50.0,14610.0,14860.0,14610.0,4509.0,1.0
2020.10.26,14765.0,150.0,14925.0,14960.0,14735.0,7745.0,0.0
2020.10.23,14915.0,60.0,15035.0,15035.0,14825.0,4525.0,0.0
2020.10.22,14975.0,230.0,15140.0,15140.0,14865.0,9580.0,0.0
2020.10.21,15205.0,35.0,15300.0,15300.0,15090.0,2257.0,0.0
2020.10.20,15240.0,170.0,14930.0,15245.0,14890.0,77589.0,1.0
2020.10.19,15070.0,30.0,15075.0,15220.0,15045.0,3533.0,1.0
2020.10.16,15040.0,215.0,15180.0,15345.0,14920.0,4630.0,0.0
2020.10.15,15255.0,185.0,15440.0,15440.0,15150.0,9102.0,0.0
2020.10.14,15440.0,195.0,15635.0,15670.0,15440.0,20114.0,0.0
2020.10.13,15635.0,130.0,15650.0,15650.0,15410.0,23154.0,1.0
2020.10.12,15505.0,80.0,15480.0,15590.0,15440.0,23271.0,1.0
2020.10.08,15425.0,50.0,15505.0,15540.0,15330.0,8599.0,1.0
2020.10.07,15375.0,110.0,15105.0,15390.0,15105.0,42001.0,1.0
2020.10.06,15265.0,5.0,15300.0,15410.0,15170.0,6983.0,0.0
2020.10.05,15270.0,70.0,15085.0,15290.0,15065.0,8883.0,1.0
2020.09.29,15200.0,170.0,15135.0,15290.0,15135.0,5569.0,1.0
2020.09.28,15030.0,260.0,14890.0,15035.0,14805.0,4502.0,1.0
2020.09.25,14770.0,30.0,14895.0,14950.0,14725.0,10508.0,0.0
2020.09.24,14800.0,415.0,14855.0,15105.0,14750.0,15711.0,0.0
2020.09.23,15215.0,95.0,15270.0,15315.0,14745.0,9594.0,1.0
2020.09.22,15120.0,270.0,15370.0,15455.0,15010.0,21675.0,0.0
2020.09.21,15390.0,265.0,15595.0,15735.0,15360.0,40756.0,0.0
2020.09.18,15655.0,165.0,15510.0,15655.0,15450.0,24100.0,1.0
2020.09.17,15490.0,155.0,15565.0,15715.0,15440.0,42515.0,0.0
2020.09.16,15645.0,120.0,15735.0,15740.0,15510.0,34324.0,0.0
2020.09.15,15765.0,235.0,15700.0,15765.0,15505.0,33995.0,1.0
2020.09.14,15530.0,190.0,15465.0,15560.0,15390.0,41887.0,1.0
2020.09.11,15340.0,60.0,15200.0,15340.0,15135.0,87342.0,1.0
2020.09.10,15280.0,60.0,15410.0,15425.0,15235.0,59331.0,1.0
2020.09.09,15220.0,45.0,15015.0,15300.0,15015.0,48797.0,0.0
2020.09.08,15265.0,295.0,15080.0,15330.0,15060.0,38963.0,1.0
2020.09.07,14970.0,25.0,14975.0,15035.0,14850.0,9673.0,1.0
2020.09.04,14945.0,115.0,14500.0,14995.0,14500.0,23939.0,0.0
2020.09.03,15060.0,285.0,15005.0,15170.0,14970.0,20960.0,1.0
2020.09.02,14775.0,60.0,14820.0,14910.0,14645.0,4406.0,1.0
2020.09.01,14715.0,115.0,14565.0,14720.0,14540.0,15344.0,1.0
2020.08.31,14600.0,295.0,14950.0,15065.0,14550.0,5801.0,0.0
2020.08.28,14895.0,25.0,14955.0,15070.0,14820.0,9902.0,0.0
2020.08.27,14920.0,10.0,15035.0,15060.0,14900.0,18105.0,1.0
2020.08.26,14910.0,170.0,14745.0,14950.0,14590.0,20212.0,1.0
2020.08.25,14740.0,180.0,14735.0,14795.0,14585.0,5898.0,1.0
2020.08.24,14560.0,280.0,14275.0,14645.0,14135.0,30642.0,1.0
2020.08.21,14280.0,270.0,14235.0,14465.0,14070.0,17536.0,1.0
2020.08.20,14010.0,725.0,14610.0,14610.0,13950.0,54400.0,0.0
2020.08.19,14735.0,15.0,14790.0,14865.0,14620.0,12455.0,0.0
2020.08.18,14750.0,380.0,15090.0,15250.0,14645.0,14264.0,0.0
2020.08.14,15130.0,290.0,15265.0,15315.0,15035.0,26083.0,0.0
2020.08.13,15420.0,75.0,15615.0,15665.0,15245.0,56084.0,0.0
2020.08.12,15495.0,50.0,15310.0,15495.0,15210.0,16566.0,1.0
2020.08.11,15445.0,10.0,15425.0,15510.0,15335.0,54917.0,1.0
2020.08.10,15435.0,75.0,15500.0,15500.0,15290.0,36159.0,0.0
2020.08.07,15510.0,105.0,15410.0,15645.0,15360.0,27659.0,1.0
2020.08.06,15405.0,130.0,15380.0,15550.0,15285.0,52487.0,1.0
2020.08.05,15275.0,405.0,14920.0,15300.0,14840.0,192746.0,1.0
2020.08.04,14870.0,20.0,14945.0,15050.0,14790.0,43886.0,1.0
2020.08.03,14850.0,70.0,14740.0,14865.0,14655.0,38802.0,1.0
2020.07.31,14780.0,100.0,14920.0,14965.0,14750.0,33437.0,0.0
2020.07.30,14880.0,80.0,14870.0,14945.0,14800.0,79326.0,1.0
2020.07.29,14800.0,15.0,14900.0,14950.0,14715.0,28645.0,1.0
2020.07.28,14785.0,425.0,14620.0,14880.0,14590.0,85763.0,1.0
2020.07.27,14360.0,150.0,14195.0,14415.0,14185.0,9066.0,1.0
2020.07.24,14210.0,220.0,14295.0,14375.0,14160.0,8484.0,0.0
2020.07.23,14430.0,35.0,14515.0,14520.0,14330.0,31196.0,0.0
2020.07.22,14465.0,85.0,14470.0,14550.0,14395.0,11474.0,0.0
2020.07.21,14550.0,320.0,14415.0,14615.0,14415.0,24948.0,1.0
2020.07.20,14230.0,55.0,14330.0,14345.0,14180.0,15438.0,0.0
2020.07.17,14285.0,50.0,14235.0,14345.0,14230.0,109625.0,1.0
2020.07.16,14235.0,265.0,14525.0,14545.0,14150.0,57577.0,0.0
2020.07.15,14500.0,205.0,14435.0,14500.0,14405.0,62875.0,1.0
2020.07.14,14295.0,0.0,14265.0,14310.0,14165.0,11018.0,0.0
2020.07.13,14295.0,95.0,14315.0,14350.0,14185.0,9952.0,1.0
2020.07.10,14200.0,10.0,14250.0,14300.0,14080.0,14842.0,1.0
2020.07.09,14190.0,60.0,14210.0,14335.0,14145.0,13481.0,1.0
2020.07.08,14130.0,110.0,14255.0,14365.0,14125.0,13922.0,0.0
2020.07.07,14240.0,180.0,14630.0,14630.0,14220.0,37420.0,0.0
2020.07.06,14420.0,280.0,14200.0,14430.0,14150.0,13262.0,1.0
2020.07.03,14140.0,220.0,14030.0,14155.0,14010.0,10342.0,1.0
2020.07.02,13920.0,75.0,13955.0,13960.0,13785.0,9014.0,1.0
2020.07.01,13845.0,35.0,14045.0,14100.0,13830.0,12386.0,0.0
2020.06.30,13880.0,130.0,14010.0,14100.0,13880.0,7408.0,1.0
2020.06.29,13750.0,255.0,13770.0,13955.0,13700.0,4670.0,0.0
2020.06.26,14005.0,175.0,14055.0,14055.0,13875.0,13012.0,1.0
2020.06.25,13830.0,355.0,13885.0,14065.0,13830.0,55042.0,0.0
2020.06.24,14185.0,300.0,13970.0,14310.0,13970.0,63119.0,1.0
2020.06.23,13885.0,0.0,14010.0,14190.0,13830.0,21896.0,0.0
2020.06.22,13885.0,170.0,13900.0,14050.0,13880.0,7188.0,0.0
2020.06.19,14055.0,115.0,14070.0,14100.0,13790.0,5024.0,1.0
2020.06.18,13940.0,125.0,14095.0,14095.0,13900.0,32189.0,0.0
2020.06.17,14065.0,165.0,13835.0,14195.0,13800.0,39580.0,1.0
2020.06.16,13900.0,700.0,13640.0,13905.0,13500.0,58908.0,1.0
2020.06.15,13200.0,840.0,13880.0,14040.0,13200.0,22061.0,0.0
2020.06.12,14040.0,330.0,13690.0,14125.0,13690.0,31442.0,0.0
2020.06.11,14370.0,190.0,14540.0,14595.0,14180.0,41338.0,0.0
2020.06.10,14560.0,190.0,14370.0,14575.0,14340.0,16672.0,1.0
2020.06.09,14370.0,30.0,14500.0,14605.0,14230.0,12516.0,1.0
2020.06.08,14340.0,5.0,14540.0,14575.0,14270.0,21976.0,1.0
2020.06.05,14335.0,120.0,14215.0,14400.0,14100.0,24724.0,1.0
2020.06.04,14215.0,55.0,14355.0,14500.0,14110.0,12997.0,1.0
2020.06.03,14160.0,325.0,13965.0,14210.0,13920.0,82468.0,1.0
2020.06.02,13835.0,85.0,13825.0,13950.0,13800.0,22092.0,1.0
2020.06.01,13750.0,230.0,13520.0,13755.0,13520.0,28537.0,1.0
2020.05.29,13520.0,40.0,13365.0,13550.0,13345.0,11672.0,1.0
2020.05.28,13480.0,5.0,13635.0,13815.0,13285.0,30717.0,1.0
2020.05.27,13475.0,235.0,13635.0,13710.0,13450.0,24972.0,0.0
2020.05.26,13710.0,410.0,13330.0,13750.0,13330.0,61467.0,1.0
2020.05.25,13300.0,250.0,13105.0,13300.0,12990.0,18238.0,1.0
2020.05.22,13050.0,190.0,13250.0,13250.0,12950.0,14969.0,0.0
2020.05.21,13240.0,40.0,13320.0,13385.0,13225.0,18396.0,1.0
2020.05.20,13200.0,185.0,12915.0,13200.0,12910.0,21744.0,1.0
2020.05.19,13015.0,230.0,13035.0,13095.0,12905.0,34801.0,1.0
2020.05.18,12785.0,95.0,12680.0,12855.0,12510.0,21857.0,1.0
2020.05.15,12690.0,15.0,12780.0,12780.0,12590.0,9755.0,1.0
2020.05.14,12675.0,215.0,12735.0,12755.0,12590.0,6408.0,0.0
2020.05.13,12890.0,240.0,12440.0,12890.0,12435.0,37409.0,1.0
2020.05.12,12650.0,10.0,12660.0,12735.0,12420.0,8547.0,0.0
2020.05.11,12660.0,70.0,12795.0,12820.0,12630.0,78043.0,0.0
2020.05.08,12730.0,200.0,12590.0,12810.0,12590.0,64584.0,1.0
2020.05.07,12530.0,165.0,12365.0,12535.0,12320.0,38249.0,1.0
2020.05.06,12365.0,255.0,12280.0,12385.0,12185.0,38735.0,1.0
2020.05.04,12110.0,375.0,12200.0,12275.0,12100.0,65149.0,0.0
2020.04.29,12485.0,135.0,12400.0,12555.0,12370.0,25581.0,1.0
2020.04.28,12350.0,5.0,12405.0,12445.0,12250.0,10206.0,0.0
2020.04.27,12445.0,205.0,12305.0,12455.0,12240.0,28642.0,1.0
2020.04.24,12240.0,255.0,12350.0,12400.0,12180.0,6020.0,0.0
2020.04.23,12495.0,5.0,12680.0,12680.0,12450.0,20197.0,0.0
2020.04.22,12500.0,130.0,12190.0,12500.0,12050.0,36905.0,1.0
2020.04.21,12370.0,145.0,12335.0,12495.0,12100.0,34581.0,0.0
2020.04.20,12515.0,210.0,12730.0,12780.0,12405.0,22370.0,0.0
2020.04.17,12725.0,530.0,12485.0,12960.0,12485.0,46031.0,1.0
2020.04.16,12195.0,265.0,11870.0,12195.0,11865.0,9866.0,1.0
2020.04.14,11930.0,295.0,11830.0,11975.0,11765.0,4461.0,1.0
2020.04.13,11635.0,435.0,11935.0,11935.0,11635.0,9977.0,0.0
2020.04.10,12070.0,55.0,12045.0,12085.0,11895.0,12529.0,0.0
2020.04.09,12125.0,75.0,12280.0,12280.0,12050.0,35092.0,1.0
2020.04.08,12050.0,60.0,12055.0,12295.0,12015.0,47696.0,0.0
2020.04.07,12110.0,280.0,12185.0,12270.0,11900.0,28812.0,1.0
2020.04.06,11830.0,500.0,11440.0,11845.0,11385.0,27169.0,1.0
2020.04.03,11330.0,45.0,11480.0,11555.0,11180.0,22017.0,0.0
2020.04.02,11375.0,250.0,11255.0,11375.0,10955.0,13074.0,1.0
2020.04.01,11125.0,450.0,11465.0,11690.0,11115.0,24945.0,0.0
2020.03.31,11575.0,5.0,11740.0,11775.0,11390.0,29081.0,1.0
2020.03.30,11570.0,15.0,11200.0,11685.0,11115.0,15715.0,1.0
2020.03.27,11555.0,125.0,11950.0,11950.0,11200.0,39162.0,1.0
2020.03.26,11430.0,335.0,11810.0,11945.0,11400.0,38108.0,0.0
2020.03.25,11765.0,545.0,11825.0,11945.0,11415.0,105944.0,1.0
2020.03.24,11220.0,1110.0,11500.0,11500.0,10390.0,56693.0,1.0
2020.03.23,10110.0,575.0,9975.0,10415.0,9860.0,22161.0,0.0
2020.03.20,10685.0,1015.0,9975.0,10700.0,9890.0,40696.0,1.0
2020.03.19,9670.0,840.0,10810.0,10935.0,9475.0,711262.0,0.0
2020.03.18,10510.0,895.0,11340.0,11590.0,10510.0,23448.0,0.0
2020.03.17,11405.0,115.0,11005.0,11750.0,11005.0,35697.0,0.0
2020.03.16,11520.0,535.0,12225.0,12330.0,11520.0,29567.0,0.0
2020.03.13,12055.0,335.0,11530.0,12405.0,11365.0,174183.0,0.0
2020.03.12,12390.0,510.0,12675.0,12795.0,12095.0,94742.0,0.0
2020.03.11,12900.0,460.0,13380.0,13380.0,12830.0,48691.0,0.0
2020.03.10,13360.0,190.0,13065.0,13390.0,13050.0,30579.0,1.0
2020.03.09,13170.0,785.0,13490.0,13550.0,13085.0,28915.0,0.0
2020.03.06,13955.0,240.0,13970.0,14085.0,13835.0,35182.0,0.0
2020.03.05,14195.0,125.0,14245.0,14260.0,14010.0,32676.0,1.0
2020.03.04,14070.0,345.0,13570.0,14100.0,13570.0,23139.0,1.0
2020.03.03,13725.0,110.0,14100.0,14120.0,13675.0,36961.0,1.0
2020.03.02,13615.0,415.0,13350.0,13715.0,13190.0,29901.0,1.0
2020.02.28,13200.0,645.0,13520.0,13645.0,13165.0,50190.0,0.0
2020.02.27,13845.0,325.0,14105.0,14200.0,13795.0,41171.0,0.0
2020.02.26,14170.0,320.0,14145.0,14315.0,14070.0,14390.0,0.0
2020.02.25,14490.0,95.0,14270.0,14515.0,14170.0,45056.0,1.0
2020.02.24,14395.0,595.0,14555.0,14650.0,14355.0,50359.0,0.0
2020.02.21,14990.0,220.0,14950.0,15200.0,14925.0,49484.0,0.0
2020.02.20,15210.0,20.0,15270.0,15370.0,15015.0,30460.0,1.0
2020.02.19,15190.0,130.0,15195.0,15240.0,14950.0,41072.0,1.0
2020.02.18,15060.0,370.0,15350.0,15360.0,15040.0,85477.0,0.0
2020.02.17,15430.0,65.0,15390.0,15505.0,15265.0,57413.0,1.0
2020.02.14,15365.0,180.0,15175.0,15390.0,15095.0,88656.0,1.0
2020.02.13,15185.0,55.0,15225.0,15330.0,15135.0,15899.0,1.0
2020.02.12,15130.0,80.0,15025.0,15170.0,14995.0,398613.0,1.0
2020.02.11,15050.0,385.0,14760.0,15100.0,14760.0,66644.0,1.0
2020.02.10,14665.0,85.0,14585.0,14695.0,14500.0,8645.0,0.0
2020.02.07,14750.0,115.0,14860.0,14860.0,14595.0,10343.0,0.0
2020.02.06,14865.0,295.0,14655.0,14895.0,14585.0,64993.0,1.0
2020.02.05,14570.0,70.0,14785.0,14785.0,14460.0,31280.0,1.0
2020.02.04,14500.0,525.0,14095.0,14500.0,14050.0,191789.0,1.0
2020.02.03,13975.0,160.0,13560.0,14025.0,13530.0,12337.0,1.0
2020.01.31,13815.0,250.0,14145.0,14250.0,13815.0,10684.0,0.0
2020.01.30,14065.0,300.0,14420.0,14435.0,13965.0,370642.0,0.0
2020.01.29,14365.0,120.0,14385.0,14470.0,14270.0,12019.0,1.0
2020.01.28,14245.0,360.0,14100.0,14285.0,14070.0,20719.0,0.0
2020.01.23,14605.0,175.0,14720.0,14775.0,14565.0,17026.0,0.0
2020.01.22,14780.0,245.0,14490.0,14810.0,14490.0,29473.0,1.0
2020.01.21,14535.0,105.0,14665.0,14675.0,14505.0,19479.0,0.0
2020.01.20,14640.0,145.0,14610.0,14765.0,14575.0,23001.0,1.0
2020.01.17,14495.0,115.0,14565.0,14630.0,14450.0,13881.0,1.0
2020.01.16,14380.0,165.0,14215.0,14390.0,14185.0,8065.0,1.0
2020.01.15,14215.0,205.0,14320.0,14350.0,14195.0,22305.0,0.0
2020.01.14,14420.0,75.0,14430.0,14620.0,14355.0,73026.0,1.0
2020.01.13,14345.0,175.0,14210.0,14345.0,14100.0,29143.0,1.0
2020.01.10,14170.0,250.0,13955.0,14170.0,13955.0,65386.0,1.0
2020.01.09,13920.0,345.0,13825.0,13920.0,13755.0,57123.0,1.0
2020.01.08,13575.0,40.0,13560.0,13700.0,13460.0,12595.0,1.0
2020.01.07,13535.0,10.0,13600.0,13660.0,13535.0,16816.0,1.0
2020.01.06,13525.0,55.0,13330.0,13550.0,13330.0,12131.0,0.0
2020.01.03,13580.0,50.0,13755.0,13860.0,13550.0,12736.0,0.0
2020.01.02,13630.0,20.0,13680.0,13695.0,13530.0,14564.0,1.0
2019.12.30,13610.0,50.0,13650.0,13680.0,13570.0,7967.0,0.0
2019.12.27,13660.0,385.0,13435.0,13700.0,13415.0,10162.0,1.0
2019.12.26,13275.0,125.0,13145.0,13275.0,13120.0,6001.0,1.0
2019.12.24,13150.0,130.0,13285.0,13285.0,13130.0,4473.0,0.0
2019.12.23,13280.0,60.0,13425.0,13425.0,13225.0,4921.0,0.0
2019.12.20,13340.0,75.0,13295.0,13360.0,13250.0,10126.0,1.0
2019.12.19,13265.0,0.0,13365.0,13445.0,13205.0,2929.0,0.0
2019.12.18,13265.0,110.0,13350.0,13380.0,13215.0,13529.0,0.0
2019.12.17,13375.0,260.0,13235.0,13385.0,13155.0,31119.0,1.0
2019.12.16,13115.0,55.0,13015.0,13125.0,13010.0,2402.0,1.0
2019.12.13,13060.0,285.0,13030.0,13060.0,12975.0,19063.0,1.0
2019.12.12,12775.0,245.0,12630.0,12775.0,12620.0,27395.0,1.0
2019.12.11,12530.0,90.0,12465.0,12540.0,12395.0,2577.0,1.0
2019.12.10,12440.0,0.0,12390.0,12440.0,12330.0,1381.0,0.0
2019.12.09,12440.0,80.0,12430.0,12450.0,12390.0,1822.0,1.0
2019.12.06,12360.0,240.0,12170.0,12360.0,12170.0,4955.0,1.0
2019.12.05,12120.0,95.0,12155.0,12205.0,12030.0,4075.0,1.0
2019.12.04,12025.0,205.0,12155.0,12155.0,11960.0,3498.0,0.0
2019.12.03,12230.0,90.0,12140.0,12300.0,12095.0,2438.0,0.0
2019.12.02,12320.0,50.0,12305.0,12375.0,12290.0,334.0,1.0
2019.11.29,12270.0,175.0,12430.0,12475.0,12225.0,6090.0,0.0
2019.11.28,12445.0,25.0,12410.0,12530.0,12410.0,4715.0,0.0
2019.11.27,12470.0,70.0,12555.0,12555.0,12430.0,1297.0,0.0
2019.11.26,12540.0,70.0,12500.0,12635.0,12500.0,5875.0,1.0
2019.11.25,12470.0,165.0,12470.0,12525.0,12440.0,4653.0,1.0
2019.11.22,12305.0,70.0,12390.0,12390.0,12305.0,305.0,1.0
2019.11.21,12235.0,205.0,12415.0,12465.0,12185.0,2458.0,0.0
2019.11.20,12440.0,325.0,12640.0,12720.0,12440.0,5459.0,0.0
2019.11.19,12765.0,15.0,12780.0,12795.0,12680.0,460.0,0.0
2019.11.18,12780.0,5.0,12790.0,12860.0,12725.0,1962.0,0.0
2019.11.15,12785.0,215.0,12590.0,12785.0,12585.0,6576.0,1.0
2019.11.14,12570.0,60.0,12510.0,12590.0,12505.0,1545.0,1.0
2019.11.13,12510.0,45.0,12520.0,12540.0,12475.0,3116.0,0.0
2019.11.12,12555.0,190.0,12405.0,12555.0,12350.0,33993.0,1.0
2019.11.11,12365.0,215.0,12580.0,12580.0,12365.0,1507.0,0.0
2019.11.08,12580.0,20.0,12720.0,12720.0,12550.0,2743.0,1.0
2019.11.07,12560.0,120.0,12670.0,12670.0,12535.0,9924.0,0.0
2019.11.06,12680.0,80.0,12715.0,12820.0,12680.0,5382.0,0.0
